,year,ndvi
0,2013-04-15T06:34:02.368000,0.049787043254701006
1,2013-05-01T06:34:00.307000,0.05449199864802798
2,2013-05-17T06:34:12.680000,0.06486628591285454
3,2013-06-18T06:34:09.819000,0.0652958043729481
4,2013-07-04T06:34:12.042000,0.06945797499350234
5,2013-07-20T06:34:10.647000,0.06746801696515267
6,2013-08-05T06:34:13.743000,0.0684161355880939
7,2013-08-21T06:34:15.107000,0.06755574485894461
8,2013-09-06T06:34:14.848000,0.06537288473919033
9,2013-09-22T06:34:07.983000,0.06716977556883966
10,2013-10-08T06:34:06.423000,0.06650377397992371
11,2013-10-24T06:33:59.536000,0.0689278489748097
12,2013-11-09T06:33:57.706000,0.07077160549512054
13,2013-11-25T06:33:49.154000,0.0744144104562862
14,2013-12-11T06:33:48.286000,0.07083480116789753
15,2013-12-27T06:33:39.157000,0.07279804043228863
16,2014-01-12T06:33:26.223000,0.057354534191646336
17,2014-01-28T06:33:19.293000,0.07380799167668045
18,2014-02-13T06:33:04.607000,0.07111604474282454
19,2014-03-17T06:32:41.859000,0.06077729624983316
20,2014-04-02T06:32:25.641000,0.025227376816632303
21,2014-04-18T06:32:08.173000,0.07833424909040326
22,2014-05-04T06:31:53.301000,0.0635785399328755
23,2014-05-20T06:31:43.812000,0.07997186322008146
24,2014-06-05T06:31:51.830000,0.07550068701738898
25,2014-06-21T06:31:55.981000,0.07831386999105627
26,2014-07-07T06:32:03.034000,0.08066967384808733
27,2014-07-23T06:32:05.644000,0.07813201692846167
28,2014-08-08T06:32:14.941000,0.0760783447944762
29,2014-08-24T06:32:17.855000,0.07927779596217953
30,2014-09-09T06:32:21.675000,0.07926420173000386
31,2014-09-25T06:32:17.765000,0.07844318959700022
32,2014-10-11T06:32:25.623000,0.08090040741650308
33,2014-10-27T06:32:24.565000,0.07422076407949685
34,2014-11-12T06:32:27.020000,0.08207529732633538
35,2014-11-28T06:32:24.900000,0.08331880102986872
36,2014-12-14T06:32:18.871000,0.08126084573323956
37,2014-12-30T06:32:15.333000,0.08204719616586101
38,2015-01-15T06:32:14.812000,0.07995745310883809
39,2015-01-31T06:32:10.306000,0.07630461510068368
40,2015-02-16T06:32:01.664000,0.0754238917370854
41,2015-03-20T06:31:47.434000,0.043192551294139216
42,2015-04-05T06:31:35.762000,0.07981433582735127
43,2015-04-21T06:31:34.975000,0.08117754157106191
44,2015-05-07T06:31:19.800000,0.06695824009163874
45,2015-05-23T06:31:16.562000,0.08264199775927096
46,2015-06-08T06:31:26.289000,0.07964688741966426
47,2015-06-24T06:31:32.404000,0.08025636839801852
48,2015-07-10T06:31:43.368000,0.08162862190004924
49,2015-07-26T06:31:49.354000,0.08045477891826763
50,2015-08-11T06:31:53.429000,0.08030158904907496
51,2015-08-27T06:32:00.642000,0.08136686227162895
52,2015-09-12T06:32:07.481000,0.0814452028995299
53,2015-09-28T06:32:13.537000,0.0880104309636289
54,2015-10-14T06:32:13.415000,0.08167868925501479
55,2015-10-30T06:32:19.556000,0.08634042116286955
56,2015-11-15T06:32:20,0.08211720305616443
57,2015-12-01T06:32:22.038000,0.08271134339030024
58,2015-12-17T06:32:21.339000,0.0815693468219883
59,2016-01-02T06:32:19.075000,0.030317090704794176
60,2016-01-18T06:32:18.299000,0.08460677623667792
61,2016-02-03T06:32:15.567000,0.06264905449326924
62,2016-02-19T06:32:06.359000,0.08522464027223378
63,2016-03-06T06:32:06.078000,0.07862755509457837
64,2016-04-23T06:31:44.296000,0.06509885759821728
65,2016-05-09T06:31:47.133000,0.07551343523411316
66,2016-05-25T06:31:50.687000,0.07743001055053392
67,2016-06-10T06:31:54.497000,0.07518093642252296
68,2016-06-26T06:32:01.155000,0.07688682069799499
69,2016-07-12T06:32:09.140000,0.07666288376988283
70,2016-07-28T06:32:13.577000,0.07755144250214743
71,2016-08-13T06:32:15.851000,0.07668683006752121
72,2016-08-29T06:32:23.233000,0.07668084655280995
73,2016-09-14T06:32:26.925000,0.077701846431212
74,2016-09-30T06:32:27.009000,0.07565519976956044
75,2016-10-16T06:32:33.048000,0.07911171971658322
76,2016-11-01T06:32:34.031000,0.07773877195406538
77,2016-11-17T06:32:33.436000,0.077331754601682
78,2016-12-03T06:32:32.663000,0.04511960888909094
79,2016-12-19T06:32:27.837000,0.0767898376342719
80,2017-01-04T06:32:25.293000,0.07732318885340965
81,2017-01-20T06:32:20.968000,0.07344200891036408
82,2017-02-05T06:32:13.384000,0.07098299263895526
83,2017-02-21T06:32:07.605000,0.07556178492655903
84,2017-03-09T06:32:00.218000,0.07800185706709385
85,2017-04-10T06:31:43.339000,0.07162259103041958
86,2017-04-26T06:31:32.971000,0.07168956736669596
87,2017-05-12T06:31:36.800000,0.07502859280161232
88,2017-05-28T06:31:47.339000,0.06960188201628618
89,2017-06-13T06:31:54.714000,0.07046764201241663
90,2017-06-29T06:31:59.423000,0.06924839501026213
91,2017-07-15T06:32:02.503000,0.07213186355226713
92,2017-07-31T06:32:10.549000,0.07157604514783177
93,2017-08-16T06:32:16.266000,0.07181078917346893
94,2017-09-01T06:32:19.397000,0.07111410228737994
95,2017-09-17T06:32:20.851000,0.0708347844749527
96,2017-10-03T06:32:27.896000,0.0728829290677348
97,2017-10-19T06:32:31.104000,0.07205703455711836
98,2017-11-04T06:32:30.593000,0.07333485388358983
99,2017-11-20T06:32:26.177000,0.07084688519978007
100,2017-12-06T06:32:21.923000,0.0767236718928199
101,2017-12-22T06:32:25.083000,0.03748243537974423
102,2018-01-07T06:32:19.951000,0.0766882902699645
103,2018-01-23T06:32:11.760000,0.06717753098548757
104,2018-02-24T06:31:57.760000,0.07442047792162912
105,2018-03-12T06:31:48.906000,0.07233523009547395
106,2018-03-28T06:31:41.865000,0.07578094496958607
107,2018-04-29T06:31:24.243000,0.0533636970870683
108,2018-05-15T06:31:14.026000,0.07387238355231991
109,2018-05-31T06:31:00.979000,0.07094268003762089
110,2018-06-16T06:31:07.271000,0.07106582398283419
111,2018-07-02T06:31:17.017000,0.07259317675767388
112,2018-07-18T06:31:24.430000,0.07602305115079101
113,2018-08-03T06:31:32.259000,0.0767164136202115
114,2018-08-19T06:31:40.999000,0.07436793084944718
115,2018-09-04T06:31:47.397000,0.07333929801319278
116,2018-09-20T06:31:51.471000,0.07525410299675295
117,2018-10-06T06:31:59.798000,0.07644566744768432
118,2018-10-22T06:32:05.703000,0.07789532768378118
119,2018-11-07T06:32:08.864000,0.07541881622139203
120,2018-11-23T06:32:09.073000,0.07740887183615057
121,2018-12-09T06:32:06.329000,0.07725812142471908
122,2018-12-25T06:32:05.786000,0.07502590764678371
123,2019-01-10T06:32:04.330000,0.07491329395333704
124,2019-01-26T06:32:00.407000,0.07468616867275986
125,2019-02-11T06:31:58.264000,0.04518547542798134
126,2019-02-27T06:31:54.679000,0.0754125378519782
127,2019-03-15T06:31:48.789000,0.06888011690107705
128,2019-04-16T06:31:40.489000,0.06781543340817414
129,2019-05-02T06:31:38.931000,0.07130043332100564
130,2019-05-18T06:31:49.278000,0.04978739404949639
131,2019-06-03T06:31:57.761000,0.0771246067977146
132,2019-06-19T06:32:04.014000,0.07444920616588843
133,2019-07-05T06:32:08.234000,0.07242805521894735
134,2019-07-21T06:32:11.451000,0.07497670277750683
135,2019-08-06T06:32:18.237000,0.07443617483722448
136,2019-08-22T06:32:23.054000,0.0737664918516479
137,2019-09-07T06:32:26.406000,0.07277207501718527
138,2019-09-23T06:32:32.274000,0.07313848387085548
139,2019-10-09T06:32:35.874000,0.07479960277028712
140,2019-10-25T06:32:36.937000,0.0762314136221033
141,2019-11-10T06:32:35.137000,0.06754410823645154
142,2019-11-26T06:32:32.323000,0.07894166761442373
143,2019-12-12T06:32:31.347000,0.07410716118370743
144,2019-12-28T06:32:27.599000,0.07225807945486971
145,2020-01-13T06:32:24.079000,0.0696508188468768
146,2020-01-29T06:32:19.428000,0.07615385357411987
147,2020-02-14T06:32:15.327000,0.07656216150676108
148,2020-03-01T06:32:10.753000,0.07645943515893557
149,2020-03-17T06:32:03.637000,0.07576407307920897
150,2020-04-18T06:31:47.770000,0.06825666221709031
151,2020-05-04T06:31:39.154000,0.07134870969204476
152,2020-06-05T06:31:45.815000,0.06909038946437453
153,2020-06-21T06:31:55.183000,0.07304624923626366
154,2020-07-07T06:32:02.522000,0.07385804131627083
155,2020-07-23T06:32:07.875000,0.07186708296649158
156,2020-08-08T06:32:11.224000,0.07169357337988908
157,2020-08-24T06:32:18.659000,0.07307835786765364
158,2020-09-09T06:32:25.733000,0.07233317603316643
159,2020-09-25T06:32:30.673000,0.06963952653029042
160,2020-10-11T06:32:33.093000,0.07140872804650476
161,2020-10-27T06:32:32.834000,0.07288165696208251
162,2020-11-12T06:32:29.382000,0.07832398196763327
163,2020-12-14T06:32:34.008000,0.07405893300133565
164,2020-12-30T06:32:30.544000,0.07727903518420857
165,2021-01-15T06:32:23.566000,0.07064709090627722
166,2021-01-31T06:32:21.044000,0.0766978863748196
167,2021-02-16T06:32:17.450000,0.0714752634319113
168,2021-03-04T06:32:10.702000,0.07493293091006896
169,2021-03-20T06:32:02.134000,0.06009945868129804
170,2021-04-05T06:31:58.379000,0.0730635388450616
171,2021-04-21T06:31:51.624000,0.06259069170640863
172,2021-05-07T06:31:42.448000,0.06926804003508197
173,2021-05-23T06:31:53.176000,0.06745262720379169
174,2021-06-08T06:32:00.835000,0.0682440094912991
175,2021-06-24T06:32:05.654000,0.0679156845941654
176,2021-07-10T06:32:07.606000,0.06966779510612076
177,2021-07-26T06:32:13.689000,0.07519933672459879
178,2021-08-11T06:32:20.565000,0.07343371028242542
179,2021-08-27T06:32:24.998000,0.07241862687363254
180,2021-09-12T06:32:29.669000,0.07250073772814607
181,2021-09-28T06:32:33.430000,0.07214053893340337
182,2021-10-14T06:32:38.327000,0.07171954388689736
183,2021-10-30T06:32:38.925000,0.07445894875158758
184,2021-11-15T06:32:34.066000,0.0754388960523774
185,2021-11-20T06:33:34.148000,0.07489546929971998
186,2021-12-01T06:32:34.869000,0.07838036483356159
187,2021-12-09T06:32:34.597000,0.07395903522189218
188,2021-12-17T06:32:33.355000,0.07706948690642802
189,2021-12-25T06:32:30.671000,0.07773624391942896
190,2022-01-10T06:32:28.044000,0.07273023073693091
191,2022-01-26T06:32:29.504000,0.07506502732513064
192,2022-02-03T06:32:21.280000,0.07603492060392766
193,2022-02-11T06:32:26.930000,0.07562414902950755
194,2022-02-19T06:32:15.382000,0.078410570256655
195,2022-02-27T06:32:16.306000,0.08285733816497352
196,2022-03-07T06:32:12.923000,0.06745016197269058
197,2022-03-23T06:32:03.300000,0.07931322450547112
198,2022-03-31T06:32:10.079000,0.08172574042059161
199,2022-04-08T06:32:00.901000,0.08111130618287811
200,2022-04-16T06:32:03.175000,0.08349278042821781
201,2022-04-24T06:32:00.773000,0.07910014863085481
202,2022-05-02T06:31:57.123000,0.0814243292881419
203,2022-05-10T06:32:06.650000,0.07298844810777708
204,2022-05-18T06:31:45.509000,0.0734177085409022
205,2022-05-26T06:32:08.753000,0.07141615549588326
206,2022-06-03T06:31:44.938000,0.07495050850000394
207,2022-06-11T06:32:21,0.0748902204871664
208,2022-06-19T06:31:55.151000,0.07477712148355074
209,2022-06-27T06:32:27.412000,0.07446527002257819
210,2022-07-05T06:32:04.608000,0.0734236109799341
211,2022-07-13T06:32:26.584000,0.07597278941260725
212,2022-07-21T06:32:07.911000,0.07727626516767161
213,2022-07-29T06:32:36.855000,0.07758502518434239
214,2022-08-06T06:32:20.528000,0.07746463706311969
215,2022-08-14T06:32:44.258000,0.07730306743684674
216,2022-08-22T06:32:26.673000,0.07714327649496817
217,2022-08-30T06:32:45.065000,0.07691236047843551
218,2022-09-07T06:32:26.349000,0.07811744300567579
219,2022-09-15T06:32:51.015000,0.07793820127034964
220,2022-09-23T06:32:33.789000,0.07748926965438808
221,2022-10-01T06:32:51.152000,0.07888269663342967
222,2022-10-09T06:32:35.901000,0.07646184941024887
223,2022-10-17T06:32:45.404000,0.07805495907593026
224,2022-10-25T06:32:40.427000,0.07996378553545344
225,2022-11-02T06:32:51.874000,0.050399781559067575
